,State,Price,Size,Price per sq.foot,Size in Yards,Price per sq.yards,Beds,Baths,Total Rooms,datesold,postcode,propertyType
3267,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,8/3/2007 0:00,2607,house
3268,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,8/7/2007 0:00,2904,house
3269,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,8/10/2007 0:00,2602,house
3270,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,8/10/2007 0:00,2602,house
3271,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,8/11/2007 0:00,2602,house
3272,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,8/14/2007 0:00,2617,house
3273,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,8/24/2007 0:00,2904,house
3274,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,8/28/2007 0:00,2906,house
3275,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,8/28/2007 0:00,2902,house
3276,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,8/30/2007 0:00,2905,house
3277,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,8/31/2007 0:00,2611,house
3278,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,9/6/2007 0:00,2611,house
3279,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,9/11/2007 0:00,2904,house
3280,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,9/18/2007 0:00,2602,house
3281,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,9/20/2007 0:00,2604,house
3282,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,9/21/2007 0:00,2603,house
3283,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,9/22/2007 0:00,2607,house
3284,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,10/2/2007 0:00,2611,house
3285,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,10/12/2007 0:00,2905,house
3286,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,10/12/2007 0:00,2614,house
3287,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,10/15/2007 0:00,2615,house
3288,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,10/19/2007 0:00,2905,house
3289,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,10/24/2007 0:00,2602,house
3290,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/5/2007 0:00,2611,house
3291,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/7/2007 0:00,2615,house
3292,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/8/2007 0:00,2905,house
3293,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/12/2007 0:00,2903,house
3294,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/16/2007 0:00,2615,house
3295,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/17/2007 0:00,2902,house
3296,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/17/2007 0:00,2603,house
3297,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/17/2007 0:00,2603,house
3298,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/20/2007 0:00,2615,house
3299,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/22/2007 0:00,2902,house
3300,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/23/2007 0:00,2904,house
3301,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/24/2007 0:00,2905,house
3302,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/24/2007 0:00,2605,house
3303,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,11/30/2007 0:00,2602,house
3304,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,12/1/2007 0:00,2615,house
3305,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,12/3/2007 0:00,2905,house
3306,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,12/4/2007 0:00,2906,house
3307,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,12/5/2007 0:00,2600,house
3308,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,12/7/2007 0:00,2902,house
3309,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,12/8/2007 0:00,2602,house
3310,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,12/8/2007 0:00,2906,house
3311,NY,875,1456,0.6009615384615384,161.616,5.414067914067914,3,2.0,5.0,12/12/2007 0:00,2605,house
3312,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,2/7/2007 0:00,2607,house
3313,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,2/27/2007 0:00,2906,house
3314,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,3/9/2007 0:00,2905,house
3315,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,4/4/2007 0:00,2905,house
3316,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,4/24/2007 0:00,2607,house
3317,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,5/24/2007 0:00,2902,house
3318,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,5/25/2007 0:00,2906,house
3319,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,6/26/2007 0:00,2902,house
3320,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,6/27/2007 0:00,2906,house
3321,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,6/27/2007 0:00,2612,house
3322,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,6/28/2007 0:00,2904,house
3323,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,6/30/2007 0:00,2615,house
3324,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,7/2/2007 0:00,2914,house
3325,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,7/3/2007 0:00,2906,house
3326,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,7/8/2007 0:00,2600,house
3327,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,7/12/2007 0:00,2602,house
3328,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,7/18/2007 0:00,2602,house
3329,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,7/20/2007 0:00,2605,house
3330,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,7/20/2007 0:00,2904,house
3331,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,7/21/2007 0:00,2603,house
3332,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,7/30/2007 0:00,2611,house
3333,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,7/31/2007 0:00,2605,house
3334,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,7/31/2007 0:00,2903,house
3335,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/3/2007 0:00,2905,house
3336,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/3/2007 0:00,2607,house
3337,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/7/2007 0:00,2904,house
3338,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/10/2007 0:00,2602,house
3339,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/10/2007 0:00,2602,house
3340,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/11/2007 0:00,2602,house
3341,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/14/2007 0:00,2617,house
3342,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/24/2007 0:00,2904,house
3343,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/28/2007 0:00,2906,house
3344,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/28/2007 0:00,2902,house
3345,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/30/2007 0:00,2905,house
3346,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,8/31/2007 0:00,2611,house
3347,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,9/6/2007 0:00,2611,house
3348,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,9/11/2007 0:00,2904,house
3349,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,9/18/2007 0:00,2602,house
3350,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,9/20/2007 0:00,2604,house
3351,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,9/21/2007 0:00,2603,house
3352,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,9/22/2007 0:00,2607,house
3353,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,10/2/2007 0:00,2611,house
3354,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,10/12/2007 0:00,2905,house
3355,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,10/12/2007 0:00,2614,house
3356,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,10/15/2007 0:00,2615,house
3357,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,10/19/2007 0:00,2905,house
3358,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,10/24/2007 0:00,2602,house
3359,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/5/2007 0:00,2611,house
3360,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/7/2007 0:00,2615,house
3361,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/8/2007 0:00,2905,house
3362,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/12/2007 0:00,2903,house
3363,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/16/2007 0:00,2615,house
3364,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/17/2007 0:00,2902,house
3365,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/17/2007 0:00,2603,house
3366,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/17/2007 0:00,2603,house
3367,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/20/2007 0:00,2615,house
3368,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/22/2007 0:00,2902,house
3369,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/23/2007 0:00,2904,house
3370,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/24/2007 0:00,2905,house
3371,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/24/2007 0:00,2605,house
3372,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,11/30/2007 0:00,2602,house
3373,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,12/1/2007 0:00,2615,house
3374,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,12/3/2007 0:00,2905,house
3375,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,12/4/2007 0:00,2906,house
3376,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,12/5/2007 0:00,2600,house
3377,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,12/7/2007 0:00,2902,house
3378,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,12/8/2007 0:00,2602,house
3379,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,12/8/2007 0:00,2906,house
3380,NY,289,1823,0.15852989577619309,202.353,1.4281972592449828,3,2.0,5.0,12/12/2007 0:00,2605,house
3381,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,2/7/2007 0:00,2607,house
3382,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,2/27/2007 0:00,2906,house
3383,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,3/9/2007 0:00,2905,house
3384,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,4/4/2007 0:00,2905,house
3385,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,4/24/2007 0:00,2607,house
3386,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,5/24/2007 0:00,2902,house
3387,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,5/25/2007 0:00,2906,house
3388,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,6/26/2007 0:00,2902,house
3389,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,6/27/2007 0:00,2906,house
3390,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,6/27/2007 0:00,2612,house
3391,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,6/28/2007 0:00,2904,house
3392,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,6/30/2007 0:00,2615,house
3393,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,7/2/2007 0:00,2914,house
3394,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,7/3/2007 0:00,2906,house
3395,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,7/8/2007 0:00,2600,house
3396,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,7/12/2007 0:00,2602,house
3397,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,7/18/2007 0:00,2602,house
3398,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,7/20/2007 0:00,2605,house
3399,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,7/20/2007 0:00,2904,house
3400,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,7/21/2007 0:00,2603,house
3401,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,7/30/2007 0:00,2611,house
3402,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,7/31/2007 0:00,2605,house
3403,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,7/31/2007 0:00,2903,house
3404,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/3/2007 0:00,2905,house
3405,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/3/2007 0:00,2607,house
3406,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/7/2007 0:00,2904,house
3407,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/10/2007 0:00,2602,house
3408,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/10/2007 0:00,2602,house
3409,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/11/2007 0:00,2602,house
3410,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/14/2007 0:00,2617,house
3411,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/24/2007 0:00,2904,house
3412,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/28/2007 0:00,2906,house
3413,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/28/2007 0:00,2902,house
3414,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/30/2007 0:00,2905,house
3415,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,8/31/2007 0:00,2611,house
3416,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,9/6/2007 0:00,2611,house
3417,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,9/11/2007 0:00,2904,house
3418,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,9/18/2007 0:00,2602,house
3419,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,9/20/2007 0:00,2604,house
3420,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,9/21/2007 0:00,2603,house
3421,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,9/22/2007 0:00,2607,house
3422,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,10/2/2007 0:00,2611,house
3423,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,10/12/2007 0:00,2905,house
3424,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,10/12/2007 0:00,2614,house
3425,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,10/15/2007 0:00,2615,house
3426,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,10/19/2007 0:00,2905,house
3427,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,10/24/2007 0:00,2602,house
3428,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/5/2007 0:00,2611,house
3429,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/7/2007 0:00,2615,house
3430,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/8/2007 0:00,2905,house
3431,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/12/2007 0:00,2903,house
3432,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/16/2007 0:00,2615,house
3433,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/17/2007 0:00,2902,house
3434,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/17/2007 0:00,2603,house
3435,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/17/2007 0:00,2603,house
3436,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/20/2007 0:00,2615,house
3437,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/22/2007 0:00,2902,house
3438,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/23/2007 0:00,2904,house
3439,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/24/2007 0:00,2905,house
3440,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/24/2007 0:00,2605,house
3441,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,11/30/2007 0:00,2602,house
3442,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,12/1/2007 0:00,2615,house
3443,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,12/3/2007 0:00,2905,house
3444,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,12/4/2007 0:00,2906,house
3445,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,12/5/2007 0:00,2600,house
3446,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,12/7/2007 0:00,2902,house
3447,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,12/8/2007 0:00,2602,house
3448,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,12/8/2007 0:00,2906,house
3449,NY,370,1742,0.21239954075774972,193.362,1.9135093761959434,3,3.0,6.0,12/12/2007 0:00,2605,house
3450,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,2/7/2007 0:00,2607,house
3451,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,2/27/2007 0:00,2906,house
3452,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,3/9/2007 0:00,2905,house
3453,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,4/4/2007 0:00,2905,house
3454,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,4/24/2007 0:00,2607,house
3455,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,5/24/2007 0:00,2902,house
3456,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,5/25/2007 0:00,2906,house
3457,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,6/26/2007 0:00,2902,house
3458,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,6/27/2007 0:00,2906,house
3459,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,6/27/2007 0:00,2612,house
3460,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,6/28/2007 0:00,2904,house
3461,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,6/30/2007 0:00,2615,house
3462,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,7/2/2007 0:00,2914,house
3463,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,7/3/2007 0:00,2906,house
3464,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,7/8/2007 0:00,2600,house
3465,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,7/12/2007 0:00,2602,house
3466,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,7/18/2007 0:00,2602,house
3467,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,7/20/2007 0:00,2605,house
3468,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,7/20/2007 0:00,2904,house
3469,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,7/21/2007 0:00,2603,house
3470,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,7/30/2007 0:00,2611,house
3471,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,7/31/2007 0:00,2605,house
3472,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,7/31/2007 0:00,2903,house
3473,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/3/2007 0:00,2905,house
3474,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/3/2007 0:00,2607,house
3475,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/7/2007 0:00,2904,house
3476,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/10/2007 0:00,2602,house
3477,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/10/2007 0:00,2602,house
3478,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/11/2007 0:00,2602,house
3479,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/14/2007 0:00,2617,house
3480,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/24/2007 0:00,2904,house
3481,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/28/2007 0:00,2906,house
3482,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/28/2007 0:00,2902,house
3483,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/30/2007 0:00,2905,house
3484,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,8/31/2007 0:00,2611,house
3485,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,9/6/2007 0:00,2611,house
3486,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,9/11/2007 0:00,2904,house
3487,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,9/18/2007 0:00,2602,house
3488,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,9/20/2007 0:00,2604,house
3489,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,9/21/2007 0:00,2603,house
3490,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,9/22/2007 0:00,2607,house
3491,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,10/2/2007 0:00,2611,house
3492,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,10/12/2007 0:00,2905,house
3493,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,10/12/2007 0:00,2614,house
3494,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,10/15/2007 0:00,2615,house
3495,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,10/19/2007 0:00,2905,house
3496,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,10/24/2007 0:00,2602,house
3497,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,11/5/2007 0:00,2611,house
3498,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,11/7/2007 0:00,2615,house
3499,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,11/8/2007 0:00,2905,house
3500,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,11/12/2007 0:00,2903,house
3501,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,11/16/2007 0:00,2615,house
3502,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,11/17/2007 0:00,2902,house
3503,PA,220,1132,0.19434628975265017,125.652,1.7508674752491007,3,1.0,4.0,11/17/2007 0:00,2603,house
